pedido_id,producto_id,cantidad,precio_unitario,total_producto
3168,305,1,2879.27,2879.27
3169,302,1,4094.34,4094.34
3169,301,1,1008.07,1008.07
3170,410,1,3634.12,3634.12
3170,402,1,4440.97,4440.97
3171,203,1,3572.78,3572.78
3171,209,1,1354.11,1354.11
3172,702,1,1963.01,1963.01
3173,1702,1,2615.56,2615.56
3173,1707,1,1956.42,1956.42
3173,1706,1,4957.18,4957.18
3174,702,1,1963.01,1963.01
3174,704,1,4554.36,4554.36
3174,706,1,4247.5,4247.5
3175,610,1,2711.29,2711.29
3175,604,1,4326.67,4326.67
3175,601,1,3024.91,3024.91
3176,1304,1,3431.27,3431.27
3177,909,1,1364.03,1364.03
3178,1103,1,4175.85,4175.85
3179,1902,1,3262.94,3262.94
3180,1710,1,3115.43,3115.43
3181,1109,1,1206.21,1206.21
3181,1108,1,4021.08,4021.08
3182,107,1,1206.94,1206.94
3182,104,1,3698.16,3698.16
3183,707,1,3059.99,3059.99
3183,702,1,1963.01,1963.01
3184,1108,1,4021.08,4021.08
3184,1107,1,2977.86,2977.86
3184,1101,1,3716.09,3716.09
3185,907,1,3063.05,3063.05
3185,910,1,1234.63,1234.63
3185,902,1,3127.27,3127.27
3186,106,1,4259.31,4259.31
3187,809,1,3591.88,3591.88
3187,803,1,1086.08,1086.08
3187,802,1,3532.64,3532.64
3188,502,1,5078.85,5078.85
3188,506,1,1320.62,1320.62
3189,1110,1,3349.22,3349.22
3189,1105,1,4036.63,4036.63
3189,1103,1,4175.85,4175.85
3190,1408,1,3726.67,3726.67
3190,1409,1,2324.63,2324.63
3191,1201,1,2350.76,2350.76
3191,1208,1,1352.46,1352.46
3191,1207,1,3902.84,3902.84
3192,510,1,3746.72,3746.72
3192,503,1,4197.81,4197.81
3193,802,1,3532.64,3532.64
3193,806,1,953.08,953.08
3193,809,1,3591.88,3591.88
3194,1604,1,1647.86,1647.86
3195,1905,1,1960.29,1960.29
3195,1903,1,2242.54,2242.54
3195,1910,1,1459.75,1459.75
3196,1705,1,1549.01,1549.01
3196,1706,1,4957.18,4957.18
3196,1704,1,1022.79,1022.79
3197,704,1,4554.36,4554.36
3197,705,1,2538.98,2538.98
3198,1305,1,3970.1,3970.1
3198,1304,1,3431.27,3431.27
3199,705,1,2538.98,2538.98
3199,701,1,3524.28,3524.28
3200,1705,1,1549.01,1549.01
3200,1704,1,1022.79,1022.79
3201,602,1,2419.05,2419.05
3201,601,1,3024.91,3024.91
3201,606,1,1213.74,1213.74
3202,909,1,1364.03,1364.03
3202,902,1,3127.27,3127.27
3203,508,1,4453.14,4453.14
3203,503,1,4197.81,4197.81
3203,504,1,2958.12,2958.12
3204,1501,1,3835.32,3835.32
3205,707,1,3059.99,3059.99
3206,101,1,2032.62,2032.62
3206,103,1,2740.58,2740.58
3207,508,1,4453.14,4453.14
3207,503,1,4197.81,4197.81
3208,1605,1,2384.43,2384.43
3209,701,1,3524.28,3524.28
3209,709,1,3979.05,3979.05
3210,1605,1,2384.43,2384.43
3211,806,1,953.08,953.08
3211,810,1,1639.62,1639.62
3211,808,1,4346.71,4346.71
3212,2002,1,3598.42,3598.42
3212,2008,1,4840.87,4840.87
3213,401,1,3356.73,3356.73
3213,402,1,4440.97,4440.97
3214,907,1,3063.05,3063.05
3214,908,1,1076.95,1076.95
3215,1207,1,3902.84,3902.84
3215,1205,1,2930.25,2930.25
3215,1204,1,3687.04,3687.04
3216,909,1,1364.03,1364.03
3216,908,1,1076.95,1076.95
3217,408,1,3344.81,3344.81
3217,407,1,3410.16,3410.16
3218,1709,1,3319.66,3319.66
3219,1009,1,1146.89,1146.89
3219,1005,1,1416.14,1416.14
3219,1001,1,1473.12,1473.12
3220,110,1,1227.79,1227.79
3220,107,1,1206.94,1206.94
3221,1708,1,1364.71,1364.71
3221,1709,1,3319.66,3319.66
3222,403,1,4389.21,4389.21
3223,1102,1,1364.77,1364.77
3223,1109,1,1206.21,1206.21
3224,902,1,3127.27,3127.27
3224,909,1,1364.03,1364.03
3225,1810,1,4556.66,4556.66
3226,305,1,2879.27,2879.27
3226,306,1,4809.36,4809.36
3227,409,1,2480.97,2480.97
3227,404,1,1430.34,1430.34
3228,403,1,4389.21,4389.21
3228,401,1,3356.73,3356.73
3228,407,1,3410.16,3410.16
3229,1210,1,3383.16,3383.16
3230,1903,1,2242.54,2242.54
3230,1910,1,1459.75,1459.75
3230,1909,1,773.53,773.53
3231,608,1,3110.68,3110.68
3232,1308,1,1288.96,1288.96
3232,1303,1,4791.21,4791.21
3233,1810,1,4556.66,4556.66
3233,1802,1,875.92,875.92
3233,1808,1,4007.55,4007.55
3234,1802,1,875.92,875.92
3234,1809,1,3170.41,3170.41
3235,1505,1,4545.86,4545.86
3235,1501,1,3835.32,3835.32
3235,1507,1,3248.33,3248.33
3236,1508,1,4562.2,4562.2
3236,1501,1,3835.32,3835.32
3236,1506,1,1130.52,1130.52
3237,205,1,3650.06,3650.06
3238,1105,1,4036.63,4036.63
3239,1306,1,962.64,962.64
3239,1309,1,4001.42,4001.42
3239,1310,1,3335.35,3335.35
3240,1508,1,4562.2,4562.2
3240,1507,1,3248.33,3248.33
3241,1109,1,1206.21,1206.21
3242,704,1,4554.36,4554.36
3243,1607,1,2791.5,2791.5
3244,702,1,1963.01,1963.01
3244,703,1,4240.62,4240.62
3244,708,1,1070.28,1070.28
3245,1603,1,1270.64,1270.64
3245,1607,1,2791.5,2791.5
3245,1608,1,4395.55,4395.55
3246,410,1,3634.12,3634.12
3246,404,1,1430.34,1430.34
3246,406,1,4084.06,4084.06
3247,410,1,3634.12,3634.12
3247,404,1,1430.34,1430.34
3248,206,1,2809.44,2809.44
3249,803,1,1086.08,1086.08
3249,804,1,1695.63,1695.63
3249,806,1,953.08,953.08
3250,710,1,3321.37,3321.37
3250,702,1,1963.01,1963.01
3250,704,1,4554.36,4554.36
3251,1606,1,879.42,879.42
3252,1907,1,3229.82,3229.82
3252,1902,1,3262.94,3262.94
3253,1908,1,3892.84,3892.84
3253,1906,1,4589.11,4589.11
3253,1910,1,1459.75,1459.75
3254,309,1,2296.15,2296.15
3254,310,1,3120.17,3120.17
3255,2008,1,4840.87,4840.87
3256,1702,1,2615.56,2615.56
3256,1701,1,1416.67,1416.67
3256,1709,1,3319.66,3319.66
3257,406,1,4084.06,4084.06
3257,408,1,3344.81,3344.81
3257,401,1,3356.73,3356.73
3258,1004,1,3790.9,3790.9
3258,1003,1,2996.95,2996.95
3259,807,1,3018.18,3018.18
3260,1304,1,3431.27,3431.27
3260,1307,1,3964.57,3964.57
3261,1306,1,962.64,962.64
3261,1302,1,3366.99,3366.99
3261,1309,1,4001.42,4001.42
3262,1202,1,3345.06,3345.06
3262,1208,1,1352.46,1352.46
3262,1205,1,2930.25,2930.25
3263,1410,1,2548.95,2548.95
3264,2007,1,2641.9,2641.9
3265,1909,1,773.53,773.53
3265,1902,1,3262.94,3262.94
3265,1906,1,4589.11,4589.11
3266,909,1,1364.03,1364.03
3266,906,1,2011.01,2011.01
3267,609,1,2246.95,2246.95
3267,606,1,1213.74,1213.74
3268,605,1,3363.29,3363.29
3269,609,1,2246.95,2246.95
3270,1504,1,4027.86,4027.86
3271,606,1,1213.74,1213.74
3272,1204,1,3687.04,3687.04
3272,1202,1,3345.06,3345.06
3272,1210,1,3383.16,3383.16
3273,606,1,1213.74,1213.74
3273,602,1,2419.05,2419.05
3274,906,1,2011.01,2011.01
3274,905,1,4741.11,4741.11
3275,1604,1,1647.86,1647.86
3276,1506,1,1130.52,1130.52
3276,1503,1,1772.07,1772.07
3276,1507,1,3248.33,3248.33
3277,710,1,3321.37,3321.37
3278,2009,1,3121.17,3121.17
3278,2004,1,1537.11,1537.11
3279,204,1,2910.38,2910.38
3279,201,1,4394.81,4394.81
3279,209,1,1354.11,1354.11
3280,204,1,2910.38,2910.38
3280,208,1,4694.22,4694.22
3281,610,1,2711.29,2711.29
3281,609,1,2246.95,2246.95
3282,1407,1,1181.01,1181.01
3282,1410,1,2548.95,2548.95
3283,1208,1,1352.46,1352.46
3283,1205,1,2930.25,2930.25
3284,301,1,1008.07,1008.07
3284,306,1,4809.36,4809.36
3285,1208,1,1352.46,1352.46
3285,1206,1,4984.67,4984.67
3285,1204,1,3687.04,3687.04
3286,109,1,1454.3,1454.3
3286,105,1,2074.83,2074.83
3286,107,1,1206.94,1206.94
3287,2007,1,2641.9,2641.9
3287,2004,1,1537.11,1537.11
3288,1503,1,1772.07,1772.07
3289,1002,1,3587.52,3587.52
3290,503,1,4197.81,4197.81
3290,509,1,1930.11,1930.11
3290,501,1,3043.32,3043.32
3291,807,1,3018.18,3018.18
3292,1508,1,4562.2,4562.2
3293,1402,1,2426.96,2426.96
3293,1405,1,3091.63,3091.63
3293,1408,1,3726.67,3726.67
3294,705,1,2538.98,2538.98
3294,702,1,1963.01,1963.01
3294,706,1,4247.5,4247.5
3295,1708,1,1364.71,1364.71
3296,108,1,4860.8,4860.8
3297,1905,1,1960.29,1960.29
3297,1902,1,3262.94,3262.94
3298,1610,1,1868.93,1868.93
3299,1303,1,4791.21,4791.21
3300,706,1,4247.5,4247.5
3300,704,1,4554.36,4554.36
3301,704,1,4554.36,4554.36
3301,705,1,2538.98,2538.98
3301,703,1,4240.62,4240.62
3302,301,1,1008.07,1008.07
3302,305,1,2879.27,2879.27
3303,101,1,2032.62,2032.62
3304,604,1,4326.67,4326.67
3304,610,1,2711.29,2711.29
3305,701,1,3524.28,3524.28
3306,103,1,2740.58,2740.58
3307,1505,1,4545.86,4545.86
3308,1307,1,3964.57,3964.57
3309,208,1,4694.22,4694.22
3309,201,1,4394.81,4394.81
3310,1205,1,2930.25,2930.25
3310,1207,1,3902.84,3902.84
3311,204,1,2910.38,2910.38
3311,205,1,3650.06,3650.06
3311,203,1,3572.78,3572.78
3312,1506,1,1130.52,1130.52
3313,806,1,953.08,953.08
3314,1601,1,4454.8,4454.8
3314,1605,1,2384.43,2384.43
3315,1304,1,3431.27,3431.27
3315,1306,1,962.64,962.64
3316,607,1,1236.91,1236.91
3317,2008,1,4840.87,4840.87
3317,2010,1,4107.47,4107.47
3317,2007,1,2641.9,2641.9
3318,1504,1,4027.86,4027.86
3318,1503,1,1772.07,1772.07
3319,308,1,3191.58,3191.58
3319,303,1,1518.77,1518.77
3319,305,1,2879.27,2879.27
3320,908,1,1076.95,1076.95
3321,1102,1,1364.77,1364.77
3321,1109,1,1206.21,1206.21
3321,1104,1,3429.75,3429.75
3322,806,1,953.08,953.08
3322,803,1,1086.08,1086.08
3323,1806,1,3848.03,3848.03
3323,1802,1,875.92,875.92
3324,2002,1,3598.42,3598.42
3324,2003,1,3408.93,3408.93
3325,1706,1,4957.18,4957.18
3325,1702,1,2615.56,2615.56
3325,1708,1,1364.71,1364.71
3326,1505,1,4545.86,4545.86
3326,1508,1,4562.2,4562.2
3326,1503,1,1772.07,1772.07
3327,108,1,4860.8,4860.8
3327,107,1,1206.94,1206.94
3328,309,1,2296.15,2296.15
3329,305,1,2879.27,2879.27
3329,310,1,3120.17,3120.17
3330,509,1,1930.11,1930.11
3330,502,1,5078.85,5078.85
3330,510,1,3746.72,3746.72
3331,102,1,2803.33,2803.33
3332,1107,1,2977.86,2977.86
3332,1109,1,1206.21,1206.21
3332,1102,1,1364.77,1364.77
3333,807,1,3018.18,3018.18
3333,804,1,1695.63,1695.63
3333,802,1,3532.64,3532.64
3334,1408,1,3726.67,3726.67
3334,1403,1,4215.06,4215.06
3335,1106,1,3418.45,3418.45
3335,1108,1,4021.08,4021.08
3336,203,1,3572.78,3572.78
3336,204,1,2910.38,2910.38
3336,201,1,4394.81,4394.81
3337,907,1,3063.05,3063.05
3337,910,1,1234.63,1234.63
3338,1107,1,2977.86,2977.86
3339,1309,1,4001.42,4001.42
3340,1006,1,2912.78,2912.78
3340,1004,1,3790.9,3790.9
3340,1005,1,1416.14,1416.14
3341,903,1,4147.26,4147.26
3341,910,1,1234.63,1234.63
3342,1307,1,3964.57,3964.57
3342,1301,1,3993.25,3993.25
3342,1308,1,1288.96,1288.96
3343,107,1,1206.94,1206.94
3343,104,1,3698.16,3698.16
3343,102,1,2803.33,2803.33
3344,206,1,2809.44,2809.44
3344,202,1,4921.05,4921.05
3344,204,1,2910.38,2910.38
3345,702,1,1963.01,1963.01
3345,705,1,2538.98,2538.98
3346,1809,1,3170.41,3170.41
3346,1805,1,4399.36,4399.36
3347,603,1,4150.51,4150.51
3347,604,1,4326.67,4326.67
3348,1006,1,2912.78,2912.78
3348,1003,1,2996.95,2996.95
3349,510,1,3746.72,3746.72
3349,507,1,4238.21,4238.21
3350,709,1,3979.05,3979.05
3350,701,1,3524.28,3524.28
3350,705,1,2538.98,2538.98
3351,1604,1,1647.86,1647.86
3351,1602,1,3226.88,3226.88
3352,1904,1,3971.86,3971.86
3352,1902,1,3262.94,3262.94
3352,1906,1,4589.11,4589.11
3353,1504,1,4027.86,4027.86
3353,1505,1,4545.86,4545.86
3354,302,1,4094.34,4094.34
3355,1108,1,4021.08,4021.08
3355,1104,1,3429.75,3429.75
3355,1101,1,3716.09,3716.09
3356,406,1,4084.06,4084.06
3357,809,1,3591.88,3591.88
3357,806,1,953.08,953.08
3358,406,1,4084.06,4084.06
3359,1908,1,3892.84,3892.84
3359,1904,1,3971.86,3971.86
3360,303,1,1518.77,1518.77
3361,906,1,2011.01,2011.01
3361,907,1,3063.05,3063.05
3362,404,1,1430.34,1430.34
3363,1908,1,3892.84,3892.84
3363,1909,1,773.53,773.53
3363,1905,1,1960.29,1960.29
3364,1504,1,4027.86,4027.86
3364,1507,1,3248.33,3248.33
3365,502,1,5078.85,5078.85
3366,1106,1,3418.45,3418.45
3367,607,1,1236.91,1236.91
3367,604,1,4326.67,4326.67
3368,309,1,2296.15,2296.15
3369,1507,1,3248.33,3248.33
3369,1503,1,1772.07,1772.07
3370,1902,1,3262.94,3262.94
3370,1910,1,1459.75,1459.75
3370,1906,1,4589.11,4589.11
3371,1206,1,4984.67,4984.67
3371,1204,1,3687.04,3687.04
3371,1208,1,1352.46,1352.46
3372,1909,1,773.53,773.53
3372,1905,1,1960.29,1960.29
3372,1908,1,3892.84,3892.84
3373,1101,1,3716.09,3716.09
3373,1110,1,3349.22,3349.22
3373,1104,1,3429.75,3429.75
3374,103,1,2740.58,2740.58
3375,708,1,1070.28,1070.28
3375,704,1,4554.36,4554.36
3375,705,1,2538.98,2538.98
3376,906,1,2011.01,2011.01
3376,905,1,4741.11,4741.11
3377,1101,1,3716.09,3716.09
3377,1102,1,1364.77,1364.77
3377,1110,1,3349.22,3349.22
3378,501,1,3043.32,3043.32
3379,802,1,3532.64,3532.64
3379,804,1,1695.63,1695.63
3380,106,1,4259.31,4259.31
3380,104,1,3698.16,3698.16
3381,401,1,3356.73,3356.73
3382,504,1,2958.12,2958.12
3382,505,1,3920.32,3920.32
3382,506,1,1320.62,1320.62
3383,206,1,2809.44,2809.44
3383,209,1,1354.11,1354.11
3383,203,1,3572.78,3572.78
3384,1108,1,4021.08,4021.08
3385,1403,1,4215.06,4215.06
3385,1408,1,3726.67,3726.67
3385,1410,1,2548.95,2548.95
3386,701,1,3524.28,3524.28
3386,707,1,3059.99,3059.99
3387,1904,1,3971.86,3971.86
3387,1906,1,4589.11,4589.11
3388,206,1,2809.44,2809.44
3389,1508,1,4562.2,4562.2
3389,1506,1,1130.52,1130.52
3390,302,1,4094.34,4094.34
3390,308,1,3191.58,3191.58
3390,301,1,1008.07,1008.07
3391,310,1,3120.17,3120.17
3391,306,1,4809.36,4809.36
3391,302,1,4094.34,4094.34
3392,503,1,4197.81,4197.81
3393,1410,1,2548.95,2548.95
3393,1403,1,4215.06,4215.06
3393,1409,1,2324.63,2324.63
3394,1807,1,1574.08,1574.08
3394,1803,1,3326.89,3326.89
3394,1809,1,3170.41,3170.41
3395,1305,1,3970.1,3970.1
3395,1307,1,3964.57,3964.57
3395,1310,1,3335.35,3335.35
3396,910,1,1234.63,1234.63
3397,1101,1,3716.09,3716.09
3397,1104,1,3429.75,3429.75
3398,303,1,1518.77,1518.77
3398,302,1,4094.34,4094.34
3398,309,1,2296.15,2296.15
3399,1708,1,1364.71,1364.71
3399,1701,1,1416.67,1416.67
3399,1709,1,3319.66,3319.66
3400,1702,1,2615.56,2615.56
3401,1709,1,3319.66,3319.66
3401,1707,1,1956.42,1956.42
3402,905,1,4741.11,4741.11
3402,908,1,1076.95,1076.95
3402,909,1,1364.03,1364.03
3403,1907,1,3229.82,3229.82
3404,1205,1,2930.25,2930.25
3405,1410,1,2548.95,2548.95
3405,1409,1,2324.63,2324.63
3406,103,1,2740.58,2740.58
3406,109,1,1454.3,1454.3
3407,805,1,2540.63,2540.63
3408,1408,1,3726.67,3726.67
3408,1402,1,2426.96,2426.96
3408,1406,1,1232.1,1232.1
3409,108,1,4860.8,4860.8
3409,101,1,2032.62,2032.62
3409,105,1,2074.83,2074.83
3410,1709,1,3319.66,3319.66
3410,1702,1,2615.56,2615.56
3410,1710,1,3115.43,3115.43
3411,1503,1,1772.07,1772.07
3412,2001,1,2948.54,2948.54
3412,2006,1,2887.5,2887.5
3413,703,1,4240.62,4240.62
3414,1503,1,1772.07,1772.07
3415,903,1,4147.26,4147.26
3415,908,1,1076.95,1076.95
3415,907,1,3063.05,3063.05
3416,1404,1,4216.62,4216.62
3417,1507,1,3248.33,3248.33
3417,1508,1,4562.2,4562.2
3418,306,1,4809.36,4809.36
3418,310,1,3120.17,3120.17
3418,305,1,2879.27,2879.27
3419,1506,1,1130.52,1130.52
3419,1501,1,3835.32,3835.32
3420,408,1,3344.81,3344.81
3421,501,1,3043.32,3043.32
3422,1004,1,3790.9,3790.9
3422,1002,1,3587.52,3587.52
3423,205,1,3650.06,3650.06
3424,1304,1,3431.27,3431.27
3424,1303,1,4791.21,4791.21
3424,1302,1,3366.99,3366.99
3425,1501,1,3835.32,3835.32
3425,1506,1,1130.52,1130.52
3426,1306,1,962.64,962.64
3426,1304,1,3431.27,3431.27
3427,403,1,4389.21,4389.21
3428,1503,1,1772.07,1772.07
3428,1506,1,1130.52,1130.52
3429,1805,1,4399.36,4399.36
3429,1802,1,875.92,875.92
3430,709,1,3979.05,3979.05
3431,1107,1,2977.86,2977.86
3432,1803,1,3326.89,3326.89
3432,1809,1,3170.41,3170.41
3433,1101,1,3716.09,3716.09
3433,1102,1,1364.77,1364.77
3433,1104,1,3429.75,3429.75
3434,604,1,4326.67,4326.67
3435,209,1,1354.11,1354.11
3435,204,1,2910.38,2910.38
3435,205,1,3650.06,3650.06
3436,305,1,2879.27,2879.27
3437,903,1,4147.26,4147.26
3437,910,1,1234.63,1234.63
3437,906,1,2011.01,2011.01
3438,1910,1,1459.75,1459.75
3438,1907,1,3229.82,3229.82
3438,1909,1,773.53,773.53
3439,805,1,2540.63,2540.63
3440,2005,1,2228.54,2228.54
3440,2007,1,2641.9,2641.9
3440,2001,1,2948.54,2948.54
3441,1401,1,3425.8,3425.8
3442,803,1,1086.08,1086.08
3442,807,1,3018.18,3018.18
3443,1707,1,1956.42,1956.42
3444,804,1,1695.63,1695.63
3444,806,1,953.08,953.08
3445,1906,1,4589.11,4589.11
3445,1903,1,2242.54,2242.54
3446,1804,1,2743.26,2743.26
3446,1805,1,4399.36,4399.36
3447,507,1,4238.21,4238.21
3447,509,1,1930.11,1930.11
3448,601,1,3024.91,3024.91
3448,605,1,3363.29,3363.29
3449,201,1,4394.81,4394.81
3449,203,1,3572.78,3572.78
3449,204,1,2910.38,2910.38
3450,1708,1,1364.71,1364.71
3451,109,1,1454.3,1454.3
3452,1705,1,1549.01,1549.01
3452,1706,1,4957.18,4957.18
3453,306,1,4809.36,4809.36
3453,302,1,4094.34,4094.34
3453,301,1,1008.07,1008.07
3454,1710,1,3115.43,3115.43
3454,1706,1,4957.18,4957.18
3454,1701,1,1416.67,1416.67
3455,1607,1,2791.5,2791.5
3455,1602,1,3226.88,3226.88
3456,2003,1,3408.93,3408.93
3457,308,1,3191.58,3191.58
3457,306,1,4809.36,4809.36
3458,1407,1,1181.01,1181.01
3458,1401,1,3425.8,3425.8
3458,1406,1,1232.1,1232.1
3459,108,1,4860.8,4860.8
3459,102,1,2803.33,2803.33
3459,109,1,1454.3,1454.3
3460,1503,1,1772.07,1772.07
3460,1505,1,4545.86,4545.86
3461,1605,1,2384.43,2384.43
3461,1610,1,1868.93,1868.93
3462,206,1,2809.44,2809.44
3463,110,1,1227.79,1227.79
3464,2001,1,2948.54,2948.54
3464,2007,1,2641.9,2641.9
3464,2004,1,1537.11,1537.11
3465,2002,1,3598.42,3598.42
3465,2008,1,4840.87,4840.87
3466,1702,1,2615.56,2615.56
3466,1708,1,1364.71,1364.71
3467,1304,1,3431.27,3431.27
3467,1307,1,3964.57,3964.57
3468,1608,1,4395.55,4395.55
3468,1604,1,1647.86,1647.86
3468,1607,1,2791.5,2791.5
3469,1310,1,3335.35,3335.35
3469,1304,1,3431.27,3431.27
3470,1702,1,2615.56,2615.56
3470,1709,1,3319.66,3319.66
3470,1710,1,3115.43,3115.43
3471,1003,1,2996.95,2996.95
3471,1010,1,1035.63,1035.63
3472,503,1,4197.81,4197.81
3472,502,1,5078.85,5078.85
3473,110,1,1227.79,1227.79
3473,108,1,4860.8,4860.8
3473,103,1,2740.58,2740.58
3474,1106,1,3418.45,3418.45
3474,1109,1,1206.21,1206.21
3475,508,1,4453.14,4453.14
3476,1505,1,4545.86,4545.86
3476,1507,1,3248.33,3248.33
3477,1001,1,1473.12,1473.12
3478,609,1,2246.95,2246.95
3479,1202,1,3345.06,3345.06
3480,308,1,3191.58,3191.58
3480,302,1,4094.34,4094.34
3480,309,1,2296.15,2296.15
3481,406,1,4084.06,4084.06
3482,1909,1,773.53,773.53
3482,1910,1,1459.75,1459.75
3483,710,1,3321.37,3321.37
3483,705,1,2538.98,2538.98
3484,203,1,3572.78,3572.78
3485,408,1,3344.81,3344.81
3485,402,1,4440.97,4440.97
3485,409,1,2480.97,2480.97
3486,206,1,2809.44,2809.44
3486,205,1,3650.06,3650.06
3486,202,1,4921.05,4921.05
3487,1305,1,3970.1,3970.1
3487,1301,1,3993.25,3993.25
3488,905,1,4741.11,4741.11
3488,906,1,2011.01,2011.01
3489,902,1,3127.27,3127.27
3489,905,1,4741.11,4741.11
3489,903,1,4147.26,4147.26
3490,1010,1,1035.63,1035.63
3490,1002,1,3587.52,3587.52
3491,209,1,1354.11,1354.11
3491,206,1,2809.44,2809.44
3491,203,1,3572.78,3572.78
3492,604,1,4326.67,4326.67
3493,108,1,4860.8,4860.8
3493,101,1,2032.62,2032.62
3494,1902,1,3262.94,3262.94
3494,1903,1,2242.54,2242.54
3494,1905,1,1960.29,1960.29
3495,1108,1,4021.08,4021.08
3496,1708,1,1364.71,1364.71
3496,1704,1,1022.79,1022.79
3496,1710,1,3115.43,3115.43
3497,106,1,4259.31,4259.31
3497,110,1,1227.79,1227.79
3497,104,1,3698.16,3698.16
3498,906,1,2011.01,2011.01
3498,905,1,4741.11,4741.11
3498,909,1,1364.03,1364.03
3499,504,1,2958.12,2958.12
3499,510,1,3746.72,3746.72
3500,1803,1,3326.89,3326.89
3500,1807,1,1574.08,1574.08
3500,1808,1,4007.55,4007.55
3501,303,1,1518.77,1518.77
3502,707,1,3059.99,3059.99
3502,703,1,4240.62,4240.62
3502,710,1,3321.37,3321.37
3503,409,1,2480.97,2480.97
3504,908,1,1076.95,1076.95
3505,1208,1,1352.46,1352.46
3505,1204,1,3687.04,3687.04
3505,1210,1,3383.16,3383.16
3506,703,1,4240.62,4240.62
3507,2002,1,3598.42,3598.42
3508,1805,1,4399.36,4399.36
3509,607,1,1236.91,1236.91
3510,804,1,1695.63,1695.63
3510,803,1,1086.08,1086.08
3511,510,1,3746.72,3746.72
3512,2004,1,1537.11,1537.11
3513,1301,1,3993.25,3993.25
3514,1305,1,3970.1,3970.1
3514,1302,1,3366.99,3366.99
3514,1303,1,4791.21,4791.21
3515,401,1,3356.73,3356.73
3515,402,1,4440.97,4440.97
3515,408,1,3344.81,3344.81
3516,409,1,2480.97,2480.97
3516,407,1,3410.16,3410.16
3516,406,1,4084.06,4084.06
3517,1107,1,2977.86,2977.86
3517,1110,1,3349.22,3349.22
3517,1102,1,1364.77,1364.77
3518,1401,1,3425.8,3425.8
3518,1408,1,3726.67,3726.67
3519,506,1,1320.62,1320.62
3520,303,1,1518.77,1518.77
3520,310,1,3120.17,3120.17
3521,1501,1,3835.32,3835.32
3521,1503,1,1772.07,1772.07
3522,310,1,3120.17,3120.17
3522,306,1,4809.36,4809.36
3523,909,1,1364.03,1364.03
3523,908,1,1076.95,1076.95
3523,903,1,4147.26,4147.26
3524,308,1,3191.58,3191.58
3525,1701,1,1416.67,1416.67
3526,303,1,1518.77,1518.77
3527,101,1,2032.62,2032.62
3528,2005,1,2228.54,2228.54
3528,2002,1,3598.42,3598.42
3528,2010,1,4107.47,4107.47
3529,206,1,2809.44,2809.44
3529,209,1,1354.11,1354.11
3529,201,1,4394.81,4394.81
3530,1403,1,4215.06,4215.06
3530,1409,1,2324.63,2324.63
3531,810,1,1639.62,1639.62
3532,903,1,4147.26,4147.26
3532,905,1,4741.11,4741.11
3532,907,1,3063.05,3063.05
3533,708,1,1070.28,1070.28
3534,708,1,1070.28,1070.28
3535,1401,1,3425.8,3425.8
3535,1406,1,1232.1,1232.1
3535,1405,1,3091.63,3091.63
3536,607,1,1236.91,1236.91
3536,601,1,3024.91,3024.91
3537,1504,1,4027.86,4027.86
3537,1503,1,1772.07,1772.07
3538,101,1,2032.62,2032.62
3538,110,1,1227.79,1227.79
3539,205,1,3650.06,3650.06
3539,203,1,3572.78,3572.78
3539,206,1,2809.44,2809.44
3540,1702,1,2615.56,2615.56
3540,1709,1,3319.66,3319.66
3540,1706,1,4957.18,4957.18
3541,603,1,4150.51,4150.51
3541,605,1,3363.29,3363.29
3541,604,1,4326.67,4326.67
3542,205,1,3650.06,3650.06
3542,201,1,4394.81,4394.81
3542,202,1,4921.05,4921.05
3543,505,1,3920.32,3920.32
3543,501,1,3043.32,3043.32
3544,2001,1,2948.54,2948.54
3544,2010,1,4107.47,4107.47
3545,208,1,4694.22,4694.22
3545,203,1,3572.78,3572.78
3546,203,1,3572.78,3572.78
3546,205,1,3650.06,3650.06
3547,110,1,1227.79,1227.79
3548,108,1,4860.8,4860.8
3549,202,1,4921.05,4921.05
3550,1908,1,3892.84,3892.84
3551,1004,1,3790.9,3790.9
3552,1501,1,3835.32,3835.32
3553,1706,1,4957.18,4957.18
3554,1105,1,4036.63,4036.63
3555,1903,1,2242.54,2242.54
3556,1505,1,4545.86,4545.86
3556,1501,1,3835.32,3835.32
3556,1507,1,3248.33,3248.33
3557,510,1,3746.72,3746.72
3558,1601,1,4454.8,4454.8
3558,1610,1,1868.93,1868.93
3559,1603,1,1270.64,1270.64
3559,1601,1,4454.8,4454.8
3560,607,1,1236.91,1236.91
3560,603,1,4150.51,4150.51
3560,610,1,2711.29,2711.29
3561,309,1,2296.15,2296.15
3561,303,1,1518.77,1518.77
3562,805,1,2540.63,2540.63
3563,103,1,2740.58,2740.58
3563,105,1,2074.83,2074.83
3563,109,1,1454.3,1454.3
3564,309,1,2296.15,2296.15
3564,306,1,4809.36,4809.36
3564,310,1,3120.17,3120.17
3565,1105,1,4036.63,4036.63
3565,1101,1,3716.09,3716.09
3566,1501,1,3835.32,3835.32
3566,1507,1,3248.33,3248.33
3566,1508,1,4562.2,4562.2
3567,1207,1,3902.84,3902.84
3568,1108,1,4021.08,4021.08
3569,1802,1,875.92,875.92
3570,705,1,2538.98,2538.98
3570,708,1,1070.28,1070.28
3571,1806,1,3848.03,3848.03
3571,1802,1,875.92,875.92
3571,1809,1,3170.41,3170.41
